Id;SlokaId;Text;Translation
23193;1263;saṅga-rahitam;without attachment
23194;1263;aphala-prepsunā;by a person without fruitive desire
23195;1263;arāga-dveṣataḥ;unbiased by likes and dislikes
23196;1263;uchyate;is called
23197;1263;sāttvikam;action of the nature of goodness
23198;1264;punaḥ;Again
23199;1264;tat karma yat tu;that action which is
23200;1264;kriyate;performed
23201;1264;kāma-īpsunā;by one desiring the result
23202;1264;vā;or
23203;1264;sa-ahaṅkāreṇa;by an egotistic person
23204;1264;bahula-āyāsam;with great endeavour
23205;1264;udāhṛtam;is said to be
23206;1264;rājasam;of the nature of passion
23207;1265;tat karma yat;That action which
23208;1265;ārabhyate;is undertaken
23209;1265;mohāt;due to delusion
23210;1265;anapekṣya;without considering
23211;1265;anubandham;consequence
23212;1265;kṣayam;loss
23213;1265;hiṁsām;harm to others
23214;1265;pauruṣam cha;and one’s capability of performing it
23215;1265;uchyate;is called
23216;1265;tāmasam;action of the nature of ignorance
23217;1266;mukta-saṅgaḥ;Unattached
23218;1266;anaham-vādi;without ego
23219;1266;dhṛti-utsāha-samanvitaḥ;patient, enthusiastic
23220;1266;kartā;the worker
23221;1266;nirvikāraḥ;who is unaffected
23222;1266;siddhi-asiddhyoḥ;in success or failure
23223;1266;uchyate;is called
23224;1266;sāttvikaḥ;a worker of the nature of goodness
23225;1267;rāgī;The attached
23226;1267;karma-phala-prepsuḥ;desirer of the fruits of action
23227;1267;lubdhaḥ;covetous
23228;1267;hiṁsā-ātmakaḥ;cruel-natured
23229;1267;kartā;worker
23230;1267;aśuchiḥ;engaged in unscriptural or abominable practices
23231;1267;harṣa-śoka-anvitaḥ;and always subject to joy and sorrow
23232;1267;parikīrtitaḥ;is called
23233;1267;rājasaḥ;a worker of the nature of passion
23234;1268;ayuktaḥ;The uncontrolled
23235;1268;prākṛtaḥ;vulgar
23236;1268;stabdhaḥ;stubbornly arrogant
23237;1268;śaṭhaḥ;deceitful
23238;1268;naiṣkṛtikaḥ;offensive
23239;1268;alasaḥ;lazy
23240;1268;viṣādī;despondent
23241;1268;dīrgha-sūtrī cha;procrastinating
23242;1268;kartā;worker
23243;1268;uchyate;is called
23244;1268;tāmasaḥ;a worker of the nature of ignorance
23245;1269;(he) dhanañjaya;O Arjuna
23246;1269;śṛṇu;hear
23247;1269;prochyamānam;as I describe
23248;1269;aśeṣeṇa;fully
23249;1269;pṛthaktvena;and distinctly
23250;1269;tri-vidham bhedam;the three types
23251;1269;buddheḥ;of intelligence
23252;1269;dhṛteḥ cha eva;and determination
23253;1269;guṇataḥ;according to the modes of nature
23254;1270;(he) pārtha;O son of Kuntī
23255;1270;sāttvikī buddhiḥ;intelligence of the nature of goodness
23256;1270;sā yā;is that which
23257;1270;vetti;distinguishes
23258;1270;pravṛttim cha;virtuous engagement
23259;1270;nivṛttim cha;and abstinence from vice
23260;1270;kārya-akārye;duty and non-duty
23261;1270;bhaya-abhaye;danger and safety
23262;1270;bandham mokṣam cha;and bondage and liberation
23263;1271;(he) pārtha;O Pārtha
23264;1271;rājasī buddhiḥ;intelligence of the nature of passion
23265;1271;sā yayā;is that by which
23266;1271;dharmam;religion
23267;1271;adharmam cha;and irreligion
23268;1271;kāryam cha;and duty
23269;1271;akāryam eva cha;and non-duty
23270;1271;prajānāti ayathāvat;are misunderstood
23271;1272;(he) pārtha;O Pārtha
23272;1272;tāmasī buddhiḥ;intelligence of the nature of ignorance
23273;1272;āvṛtā;covered
23274;1272;tamasā;by the mode of ignorance
23275;1272;sā yā;is that which
23276;1272;manyate;considers
23277;1272;adharmam;vice
23278;1272;dharmam;virtue
23279;1272;sarva-arthān cha;and all knowable objects
23280;1272;viparītān iti;contrary to what they are
23281;1273;(he) pārtha;O Pārtha
23282;1273;yayā avyabhichāriṇyā dhṛtyā;that unwavering determination which
23283;1273;yogena;with single-minded concentration
23284;1273;dhārayate;controls
23285;1273;manaḥ-prāṇa-indriya-kriyāḥ;the functions of the mind, life forces, and senses
23286;1273;sā dhṛtiḥ sāttvikī;is determination of the nature of goodness
23287;1274;tu;But
23288;1274;(he) pārtha arjuna;O Pārtha, Arjuna
23289;1274;yayā dhṛtyā;determination by which
23290;1274;dharma-kāma-arthān;religiosity, desire, and wealth
23291;1274;dhārayate;are held
23292;1274;(prādhānyena);foremost
23293;1274;prasaṅgena;by the contact of which
23294;1274;(bhavati);one becomes
23295;1274;phala-ākāṅkṣī;desirous of their fruits
23296;1274;sā dhṛtiḥ;that determination
23297;1274;rājasī;is of the nature of passion
23298;1275;sā dhṛtiḥ;That determination
23299;1275;yayā;by which
23300;1275;durmedhāḥ;a foolish person
23301;1275;na vimuñchati;never leaves
23302;1275;svapnam;sleep
23303;1275;bhayam;fear
23304;1275;śokam;sorrow
23305;1275;viṣādam;depression
23306;1275;madam eva cha;pride, arrogance
23307;1275;matā;is considered
23308;1275;tāmasī;determination of the nature of ignorance
23309;1276;(he) bharatarṣabha;O best of the Bhāratas
23310;1276;idānīm tu;now
23311;1276;śṛṇu;hear
23312;1276;me;from Me
23313;1276;tri-vidham sukham;about the three kinds of happiness
23314;1276;yatra;that in which
23315;1276;ramate;one delights
23316;1276;abhyāsāt;through his practices
23317;1276;nigachchhati cha;and attains
23318;1276;duḥkha-antam;the cessation of unhappiness
23319;1276;yat tat;and that which
23320;1276;agre;initially
23321;1276;viṣam iva;is like poison
23322;1276;pariṇāme;and subsequently
23323;1276;amṛta-upamam;like nectar
23324;1276;tat sukham;such happiness
23325;1276;ātma-buddhi-prasāda-jam;born of the purity of self-realisation
23326;1276;proktam;is called
23327;1276;sāttvikam;happiness of the nature of goodness
23328;1277;tat yat;That which
23329;1277;(jāyate);is born
23330;1277;viṣaya-indriya-saṁyogāt;from the contact of the senses with their objects
23331;1277;agre;and in the beginning
23332;1277;amṛta-upamam;is like nectar
23333;1277;pariṇāme;and subsequently
23334;1277;viṣam iva;like poison
23335;1277;tat sukham;that happiness
23336;1277;smṛtam;is called
23337;1277;rājasam;happiness of the nature of passion
23338;1278;nidrā-ālasya-pramāda-uttham;Born of sleep, laziness, and illusion
23339;1278;yat sukham;that happiness which
23340;1278;agre cha;in the beginning
23341;1278;anubandhe cha;and in the end
23342;1278;ātmanaḥ mohanam;is self-deception
23343;1278;tat;such happiness
23344;1278;udāhṛtam;is called
23345;1278;tāmasam;happiness of the nature of ignorance
23346;1279;pṛthivyām vā;Either on earth
23347;1279;(manuṣyādiṣu);amongst the humans, etc
23348;1279;vā punaḥ;or again
23349;1279;divi;in the heavenly plane
23350;1279;deveṣu;amongst the demigods
23351;1279;na asti;there is no
23352;1279;tat sattvam;such entity
23353;1279;yat;which
23354;1279;muktam syāt;can be free
23355;1279;ebhiḥ tribhiḥ guṇaiḥ;from these three modes
23356;1279;prakṛti-jaiḥ;born of material nature
23357;1280;(he) parantapa;O vanquisher of the enemy
23358;1280;karmāṇi;the duties
23359;1280;brāhmaṇa-kṣatriya-viśām;of the brāhmaṇ, kṣatriya, and vaiśya
23360;1280;śūdrāṇām cha;and śūdra sections
23361;1280;pravibhaktāni;are appropriately classified
23362;1280;guṇaiḥ;according to the qualities of goodness, passion, and ignorance
23363;1280;svabhāva-prabhavaiḥ;born of their natures
23364;1281;(etāni);All these
23365;1281;(bhavati);are
23366;1281;svabhāva-jam;the natural
23367;1281;brahma-karma;duties of the brāhmaṇs
23368;1281;śamaḥ;internal sense-control
23369;1281;damaḥ;external sense-control
23370;1281;tapaḥ;austerity
23371;1281;śaucham;external and internal purity
23372;1281;kṣāntiḥ;forbearance
23373;1281;ārjavam eva cha;straightforwardness
23374;1281;jñānam;scriptural knowledge
23375;1281;vijñānam;realisation of essential truth
23376;1281;āstikyam;theistic mentality or firm faith in the teachings of the scriptures
23377;1282;(etāni);All these
23378;1282;(bhavati);are
23379;1282;svabhāva-jam;the natural
23380;1282;kṣātram karma;duties of the kṣatriyas
23381;1282;śauryam;prowess
23382;1282;tejaḥ;valour
23383;1282;dhṛtiḥ;endurance
23384;1282;dākṣyaṁ;dexterity
23385;1282;apalāyanam;never retreating
23386;1282;yuddhe cha api;in battle
23387;1282;dānam;generosity
23388;1282;īśvara-bhāvaḥ cha;and regality
23389;1283;(etāni);All these
23390;1283;(bhavati);are
23391;1283;svabhāva-jam;the natural
23392;1283;vaiśya-karma;functions of the vaiśyas
23393;1283;kṛṣi-go-rakṣya-vāṇijyaṁ;agriculture, cow protection, and trade
23394;1283;karma api;The duty
23395;1283;paricharyā-ātmakam;of service to the brāhmaṇs, kṣatriyas, and vaiśyas
23396;1283;svabhāva-jam;is natural
23397;1283;śūdrasya;for the śūdra section
23398;1284;naraḥ;The man
23399;1284;abhirataḥ;devoted
23400;1284;sve sve karmaṇi;to his own appropriate duty
23401;1284;labhate;attains
23402;1284;saṁsiddhim;perfection in self-knowledge
23403;1284;śṛṇu tat;Now hear
23404;1284;yathā;how
23405;1284;svakarma-nirataḥ;one dedicated to executing his prescribed duty
23406;1284;vindati;attains
23407;1284;siddhim;perfection
23408;1285;mānavaḥ;A man
23409;1285;vindati;attains
23410;1285;siddhim;perfection
23411;1285;abhyarchya;by worshipping
23412;1285;svakarmaṇā;through his appropiate, prescribed duty
23413;1285;tam;that Supreme Lord
23414;1285;yataḥ;from whom occurs
23415;1285;pravṛttiḥ;the manifestation or impetus
23416;1285;bhūtānām;of all living beings
23417;1285;yena;and by whom, individually and collectively
23418;1285;idam;this
23419;1285;sarvam;entire universe
23420;1285;tatam;is pervaded
23421;1286;svadharmaḥ;One’s own prescribed duty
23422;1286;viguṇaḥ;though imperfect
23423;1286;śreyān;is better
23424;1286;para-dharmāt;than another’s duties
23425;1286;su-anuṣṭhitāt;executed well
23426;1286;kurvan;By doing
23427;1286;karma;the duty
23428;1286;svabhāva-niyatam;prescribed according to his nature
23429;1286;(mānavaḥ);a man
23430;1286;kilbiṣam na āpnoti;does not incur sin
23431;1287;(he) kaunteya;O son of Kuntī
23432;1287;sa-doṣam api;although imperfect
23433;1287;karma;action
23434;1287;saha-jam;prescribed according to one’s nature
23435;1287;na tyajet;must not be given up
23436;1287;hi;for
23437;1287;sarva-ārambhāḥ;all undertakings
23438;1287;āvṛtāḥ;are covered
23439;1287;doṣeṇa;by defects
23440;1287;agniḥ iva;as fire is covered
23441;1287;dhūmena;by smoke
23442;1288;asakta-buddhiḥ;One with the wisdom of detachment
23443;1288;sarvatra;from all mundane objects
23444;1288;jita-ātmā;the self-controlled
23445;1288;vigata-spṛhaḥ;person whose desires have gone
23446;1288;adhigachchhati;attains to
23447;1288;paramām naiṣkarmya-siddhim;the higher state, of transcending all duties
23448;1288;sannyāsena;by renouncing the fruits of his actions
23449;1289;(he) kaunteya;O son of Kuntī
23450;1289;yathā;how
23451;1289;siddhim prāptaḥ;the person who has achieved the state of transcending all duties
23452;1289;āpnoti;attains to
23453;1289;brahma;Brahma, the Absolute
23454;1289;yā parā niṣṭhā;the ultimate state
23455;1289;jñānasya;of knowledge
23456;1289;tathā nibodha;now understand that
23457;1289;samāsena eva;in brief
23458;1289;me;from Me
23459;1290;yuktaḥ (san);A person possessing
23460;1290;viśuddhayā buddhyā;intelligence of the nature of goodness
23461;1290;niyamya cha;and controlling
23462;1290;ātmānam;the mind
23463;1290;dhṛtyā;through determination of the nature of goodness
23464;1290;tyaktvā;rejecting
23465;1290;viṣayān;the sense objects
23466;1290;śabdādīn;of sound, touch, etc
23467;1290;vyudasya cha;abandoning
23468;1290;rāga-dveṣau;attachment and aversion – likes and dislikes
23469;1290;vivikta-sevī;remaining free from the association of materialistic persons
23470;1290;laghu-āśī;a temperate eater
23471;1290;yata-vāk-kāya-mānasaḥ;disciplining the body, mind, and speech
23472;1290;nityam;and constantly
23473;1290;dhyāna-yoga-paraḥ;absorbed in meditation on the Supreme Lord
23474;1290;vairāgyam samupāśritah;fully detached from the mundane
23475;1290;vimuchya;giving up
23476;1290;ahaṅkāram;ego – considering oneself ‘the doer’
23477;1290;balam;power
23478;1290;darpam;vanity
23479;1290;kāmam;desire
23480;1290;krodham;anger
23481;1290;parigraham;possessiveness
23482;1290;śāntaḥ;being at peace
23483;1290;nirmamaḥ;not thinking of anything as ‘mine’
23484;1291;prasanna-ātmā;The joyful, enlightened soul
23485;1291;brahma-bhūtaḥ;who has attained his divine nature
23486;1291;na śochati;neither sorrows
23487;1291;na kāṅkṣati;nor desires
23488;1291;samaḥ;Being of equal vision
23489;1291;sarveṣu;for all
23490;1291;bhūteṣu;living beings (considering My superior potency to be in everything)
23491;1291;labhate;he attains
23492;1291;parām;transcendental
23493;1291;mat-bhaktim;devotion to Me
23494;1292;bhaktyā;Through devotion
23495;1292;(saḥ);he
23496;1292;abhijānāti;can well know
23497;1292;mām;Me
23498;1292;tattvataḥ;in reality
23499;1292;yāvān;as far as being the Master of all opulences
23500;1292;yaḥ cha (aham) asmi;and that which I am
23501;1292;jñātvā;Thus knowing Me
23502;1292;tattvataḥ;in truth
23503;1292;(saḥ);he
23504;1292;tat-anantaram;thereafter
23505;1292;tataḥ;by the potency of that devotion
23506;1292;viśate;enters
23507;1292;mām;My eternal Pastimes (nitya-līlā), non-different from Me
23508;1293;api;Although
23509;1293;sadā;ever
23510;1293;kurvāṇaḥ;active
23511;1293;sarva-karmāṇi;in all duties
23512;1293;mat-vyapāśrayaḥ;My surrendered souls
23513;1293;avāpnoti;attain
23514;1293;śāśvataṁ;the eternal
23515;1293;avyayam;immutable (flourishing)
23516;1293;padam;plane (of service)
23517;1293;mat-prasādāt;by My grace
23518;1294;sannyasya;Offering
23519;1294;chetasā;whole-heartedly
23520;1294;sarva-karmāṇi;all actions
23521;1294;mayi;to Me
23522;1294;mat-paraḥ;keeping Me as the supreme objective
23523;1294;upāśritya;and taking refuge
23524;1294;buddhi-yogam;in dedicating your intelligence to Me
23525;1294;bhava;be
23526;1294;satatam;ever
23527;1294;mat-chittaḥ;devoted to Me
23528;1295;mach-chittaḥ;Giving your heart to Me
23529;1295;tvam;you
23530;1295;tariṣyasi;will cross
23531;1295;sarva-durgāṇi;all obstacles
23532;1295;mat-prasādāt;by My grace
23533;1295;atha chet;Yet, if
23534;1295;ahaṅkārāt;out of pride
23535;1295;na śroṣyasi;you do not heed (My words)
23536;1295;(tarhi);then
23537;1295;vinaṅkṣyasi;you will perish
23538;1296;āśritya;Resorting to
23539;1296;ahaṅkāram;pride
23540;1296;yat manyase iti;you are thinking
23541;1296;na yotsya;“I shall not fight”
23542;1296;(eṣaḥ);but such
23543;1296;vyavasāyaḥ;a decision
23544;1296;te;of yours
23545;1296;(bhaviṣyati);will be
23546;1296;mithyā eva;only in vain
23547;1296;prakṛtiḥ;The nature befitting a kṣatriya
23548;1296;niyokṣyati;will compel
23549;1296;tvām;you
23550;1297;(he) kaunteya;O son of Kuntī
23551;1297;nibaddhaḥ (san);being bound
23552;1297;svena;by your
23553;1297;karmaṇā;duty
23554;1297;svabhāva-jena;born of your nature
23555;1297;tat api;that very action
23556;1297;yat;which
23557;1297;mohāt;out of delusion
23558;1297;(tvam);you
23559;1297;na ichchhasi;do not wish
23560;1297;kartum;to perform
23561;1297;kariṣyasi;you will do
23562;1297;avaśaḥ (san);inevitably
23563;1298;(he) arjuna;O Arjuna
23564;1298;sarva-bhūtānām;for all beings
23565;1298;īśvaraḥ;the Supreme Lord as the Supersoul
23566;1298;tiṣṭhati;is situated
23567;1298;hṛd-deśe;in region of the heart
23568;1298;māyayā;By His illusory potency
23569;1298;sarva-bhūtāni bhrāmayan;He causes all beings to revolve (through many existences)
23570;1298;yantra-ārūḍhāni (iva);as though riding a carousel
